Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
0586;Mjölby;Kungshögaskolan MG1;;;
0586;Mjölby;Kungshögaskolan MG2;;;
0586;Mjölby;Lagmansskolan Alfa MH;Ja;;Ja
0586;Mjölby;Lagmansskolan Beta MH;Ja;;
0586;Mjölby;Lindbladsskolan LM;Ja;Ja;Ja
0586;Mjölby;Mjölby gymnasium, vuxenutbildningen;;;
0586;Mjölby;Normlösa skola;Ja;Ja;Ja
0586;Mjölby;Trojenborgsskolan MH;Ja;;
0586;Mjölby;Vasaskolan L;Ja;Ja;Ja
0586;Mjölby;Veta skola LM;Ja;Ja;Ja
0586;Mjölby;Vifolkaskolan 7-9;Ja;;
0586;Mjölby;Vifolkaskolan F-6 LM;Ja;Ja;Ja
0586;Mjölby;Väderstad skola LM;Ja;Ja;Ja
0586;Mjölby;Västra Hargs skola LM;Ja;Ja;Ja
0604;Aneby;Aneby Lärcentrum;;;
0604;Aneby;Aneby vuxenutbildning;;;
0604;Aneby;Furulidskolan;Ja;;
0604;Aneby;Oasens skola;Ja;;
0604;Aneby;Parkskolan;Ja;Ja;Ja
0604;Aneby;Sunhult skola;Ja;Ja;Ja
0604;Aneby;Tallbackaskolan;Ja;Ja;Ja
0604;Aneby;Vireda skola;Ja;Ja;Ja
0617;Gnosjö;Bäckaskolan 7-9;Ja;;
0617;Gnosjö;Bäckaskolan F-6;Ja;Ja;Ja
0617;Gnosjö;Ekbackens skola;Ja;Ja;Ja
0617;Gnosjö;Gnosjöandans kunskapsc. gy;;;
0617;Gnosjö;Gnosjöandans kunskapsc. SFI;;;
0617;Gnosjö;Gnosjöandans kunskapsc. särvux;;;
0617;Gnosjö;Gnosjöandans kunskapsc. vux;;;
0617;Gnosjö;Hillerstorpsskolan 7-9;Ja;;
0617;Gnosjö;Hillerstorpsskolan F-6;Ja;Ja;Ja
0617;Gnosjö;Kulltorpsskolan;Ja;Ja;Ja
0617;Gnosjö;Åvikenskolan;Ja;Ja;Ja
0642;Mullsjö;Björksäter skola;Ja;Ja;Ja
0642;Mullsjö;Gunnarsbo ABC;Ja;;Ja
0642;Mullsjö;Gunnarsboskolan ;Ja;;Ja
0642;Mullsjö;Kronängskolan;Ja;Ja;Ja
0642;Mullsjö;Sandhems skola;Ja;Ja;Ja
0642;Mullsjö;Trollehöjdskolan;Ja;;
0643;Habo;Alléskolan;Ja;Ja;Ja
0643;Habo;Bränningeskolan;Ja;Ja;Ja
0643;Habo;Fagerhults skola;Ja;Ja;Ja
0643;Habo;Hagabodaskolan;Ja;;
0643;Habo;Hagenskolan;Ja;Ja;Ja
0643;Habo;Kråkerydskolan;Ja;Ja;Ja
0662;Gislaved;Bureskolan;Ja;Ja;Ja
0662;Gislaved;Centrum för livslångt lärande;;;
0662;Gislaved;Ekenskolan;Ja;Ja;Ja
0662;Gislaved;Gislaveds gymnasium Ekonomisk sektor;;;
0662;Gislaved;Gislaveds gymnasium NEO sektor;;;
0662;Gislaved;Gislaveds gymnasium Teknisk sektor;;;
0662;Gislaved;Gislaveds gymnasium Utvecklingssektorn;;;
0662;Gislaved;Gullviveskolan;Ja;;Ja
0662;Gislaved;Gullviveskolans grundsärskolenhet;;;
0662;Gislaved;Gyllenforsskolan;Ja;Ja;Ja
0662;Gislaved;Gyllenforsskolans grundsärskolenhet;;;
0662;Gislaved;Isabergskolan;Ja;Ja;Ja
0662;Gislaved;Klockargårdskolan;Ja;Ja;Ja
0662;Gislaved;Lundåkerskolan;Ja;;
0662;Gislaved;Lundåkerskolans särskolenhet;;;
0662;Gislaved;Montessorifriskolan i Gislaved;Ja;Ja;Ja
0662;Gislaved;Motorsportsgymnasiet i Anderstorp;;;
0662;Gislaved;Nordinskolan;Ja;;
0662;Gislaved;Skeppshultskolan;Ja;Ja;Ja
0662;Gislaved;Stora Segerstad Naturbrukscentrum;;;
0662;Gislaved;Sörgårdsskolan;Ja;Ja;Ja
0662;Gislaved;Töråsskolan;Ja;Ja;Ja
0662;Gislaved;Villstadskolan;Ja;;Ja
0662;Gislaved;Åsenskolan;Ja;;
0662;Gislaved;Åtteråsskolan;Ja;Ja;Ja
0662;Gislaved;Ängslyckans skola;Ja;Ja;Ja
0662;Gislaved;Ölmestadskolan;Ja;Ja;Ja
0665;Vaggeryd;Bondstorps skola;Ja;Ja;Ja
0665;Vaggeryd;Byarums skola;Ja;Ja;Ja
0665;Vaggeryd;Fenix 1;;;
0665;Vaggeryd;Fenix 2;;;
0665;Vaggeryd;Fågelforsskolan 7-9;Ja;;
0665;Vaggeryd;Fågelforsskolan F-6;Ja;Ja;Ja
0665;Vaggeryd;Götafors skola;Ja;Ja;Ja
0665;Vaggeryd;Hjortsjöskolan 4-6;Ja;;Ja
0665;Vaggeryd;Hjortsjöskolan 7-9;Ja;;
0665;Vaggeryd;Hoks skola;Ja;Ja;Ja
0665;Vaggeryd;Klevshults skola;Ja;Ja;Ja
0665;Vaggeryd;Svenarums skola;Ja;Ja;Ja
0665;Vaggeryd;Sörgårdsskolan;Ja;Ja;Ja
0665;Vaggeryd;Tofthagaskolan;Ja;Ja;Ja
0665;Vaggeryd;Vaggeryds kommun central insamlingsenhet;;;
0665;Vaggeryd;Åkers skola;Ja;;Ja
0665;Vaggeryd;Östra skolan;Ja;Ja;Ja
0680;Jönköping;Alfred Dalinskolan;Ja;;
0680;Jönköping;Attarpsskolan 7-9;Ja;;
0680;Jönköping;Attarpsskolan F-6;Ja;Ja;Ja
0680;Jönköping;Barnarpsskolan;Ja;Ja;Ja
0680;Jönköping;Bottnarydsskolan;Ja;;Ja
0680;Jönköping;Brodalsskolan;Ja;Ja;Ja
0680;Jönköping;Bäckadalsgymn RO 1;;;
0680;Jönköping;Bäckadalsgymn RO 2;;;
0680;Jönköping;Bäckadalsgymn RO 3;;;
0680;Jönköping;Bäckadalsgymn RO 4;;;
0680;Jönköping;Bäckadalsgymn RO 5;;;
0680;Jönköping;Bäckadalsgymnasiet, särvux;;;
0680;Jönköping;Central Insamlingsenhet Kommunal verksamhet;;;
0680;Jönköping;Dalviksskolan;Ja;Ja;Ja
0680;Jönköping;Drottning Blankas Gymnasieskola Jönköping;;;
0680;Jönköping;Egnahemsskolan;Ja;Ja;Ja
0680;Jönköping;Ekhagsskolan;Ja;Ja;Ja
0680;Jönköping;Erik Dahlbergsgymnasiet Ro 1;;;
0680;Jönköping;Erik Dahlbergsgymnasiet RO 2;;;
0680;Jönköping;Erik Dahlbergsgymnasiet RO 3;;;
0680;Jönköping;Erik Dahlbergsgymnasiet RO 4;;;
0680;Jönköping;Erik Dahlbergsgymnasiet RO 5;;;
0680;Jönköping;Flahultsskolan;Ja;;
0680;Jönköping;Gräshagsskolan;Ja;Ja;Ja
0680;Jönköping;Grästorpsskolan;Ja;Ja;Ja
0680;Jönköping;Hisingstorpsskolan;Ja;Ja;Ja
0680;Jönköping;Hovslättsskolan;Ja;Ja;Ja
0680;Jönköping;Hyddans skola, gymnasiesär;;;
0680;Jönköping;Hyddans skola, obl.;;;Ja
0680;Jönköping;Internationella Engelska Skolan Jönköping;Ja;;Ja
0680;Jönköping;JENSEN Gymnasium Jönköping;;;
0680;Jönköping;Junedalsskolan;Ja;;Ja
0680;Jönköping;Kumlabyskolan;Ja;Ja;Ja
0680;Jönköping;Kungsgymnasiet;;;
0680;Jönköping;Kunskapsskolan Jönköping;Ja;;
0680;Jönköping;Kålgårdsskolan;Ja;Ja;Ja
0680;Jönköping;Landsjöskolan;Ja;Ja;Ja
0680;Jönköping;LBS Kreativa Gymnasiet Jönköping;;;
0680;Jönköping;Lekerydsskolan;Ja;Ja;Ja
0680;Jönköping;Ljungarumsskolan 7-9;Ja;;
0680;Jönköping;Ljungarumsskolan F-6;Ja;Ja;Ja
0680;Jönköping;Lärlingsakademin i Jönköping;;;
0680;Jönköping;Magelungens grundskola Jönköping;Ja;;
0680;Jönköping;Magelungens Gymnasium Jönköping;;;
0680;Jönköping;Magnus Ladulåsskolan;Ja;;
0680;Jönköping;Modersmålsenheten;;;
0680;Jönköping;Månsarpsskolan;Ja;Ja;Ja
0680;Jönköping;Nordskogens skola;Ja;Ja;Ja
0680;Jönköping;Norrängsskolan;Ja;Ja;Ja
0680;Jönköping;Nyarpsskolan;Ja;Ja;Ja
0680;Jönköping;Oxhagsskolan;Ja;Ja;Ja
0680;Jönköping;Per Brahegymnasiet RO 1;;;
0680;Jönköping;Per Brahegymnasiet RO 2;;;
0680;Jönköping;Per Brahegymnasiet RO 3;;;
0680;Jönköping;Per Brahegymnasiet RO4;;;
0680;Jönköping;Praktiska Gymnasiet Jönköping;;;
0680;Jönköping;Prolympia, Jönköping;Ja;Ja;Ja
0680;Jönköping;Ribbaskolan;Ja;Ja;Ja
0680;Jönköping;Rosenlundsskolan 7-9;Ja;;
0680;Jönköping;Rosenlundsskolan F-6;Ja;Ja;Ja
0680;Jönköping;Ryds skola;Ja;Ja;Ja
0680;Jönköping;Råslättsskolan;Ja;Ja;Ja
0680;Jönköping;Sanda Grundsärskola;;;
0680;Jönköping;Sanda idrottshögstadium;Ja;;
0680;Jönköping;Sandagymnasiet RO 1 Ny fr lå 17/18;;;
0680;Jönköping;Sandagymnasiet RO 2 Ny fr lå 17/18;;;
0680;Jönköping;Sandagymnasiet RO 3;;;
0680;Jönköping;Sandagymnasiet RO 4 Ny fr lå 17/18;;;
0680;Jönköping;Sandagymnasiet RO 5;;;
0680;Jönköping;Skärstad skola;Ja;Ja;Ja
0680;Jönköping;Slättenskolan;Ja;Ja;Ja
0680;Jönköping;Stadsgårdsskolan;Ja;;
0680;Jönköping;Stensholmsskolan;Ja;Ja;Ja
0680;Jönköping;Strandskolan;Ja;Ja;Ja
0680;Jönköping;Strömsbergsskolan;Ja;Ja;Ja
0680;Jönköping;Södergårdsskolan;Ja;Ja;Ja
0680;Jönköping;Tabergsskolan;Ja;Ja;Ja
0680;Jönköping;Taheskolan F-6;Ja;Ja;Ja
0680;Jönköping;Talavidskolan;Ja;Ja;Ja
0680;Jönköping;Tenhults naturbruksgymnasium;;;
0680;Jönköping;Tenhultsskolan;Ja;Ja;Ja
0680;Jönköping;Thoren Business School Jönköping ;;;
0680;Jönköping;Torpaskolan;Ja;Ja;Ja
0680;Jönköping;Torps skola;Ja;Ja;Ja
0680;Jönköping;Vettergymnasiet Jönköping;;;
0680;Jönköping;Vittra Samset;Ja;Ja;Ja
0680;Jönköping;Vuxenutbildning RO 1;;;
0680;Jönköping;Vuxenutbildning RO 2;;;
0680;Jönköping;Vuxenutbildning RO 3;;;
0680;Jönköping;Vätterslundsskolan;Ja;Ja;Ja
0680;Jönköping;Ödestugu skola;Ja;Ja;Ja
0680;Jönköping;Ölmstadskolan;Ja;Ja;Ja
0680;Jönköping;Örserumsskolan;Ja;Ja;Ja
0680;Jönköping;Österängsskolan;Ja;Ja;Ja
0680;Jönköping;Öxnehagaskolan;Ja;;Ja
0682;Nässjö;Annebergs skola;Ja;Ja;Ja
0682;Nässjö;Brinellgymnasiet 1;;;
0682;Nässjö;Brinellgymnasiet 2;;;
0682;Nässjö;Brinellgymnasiet 3;;;
0682;Nässjö;Brinellgymnasiet 4;;;
0682;Nässjö;Brinells grundsärskola;;;
0682;Nässjö;Brinells gymnasiesärskola;;;
0682;Nässjö;Brinells högstadium;Ja;;
0682;Nässjö;Central Insamlingsenhet;;;
0682;Nässjö;Elevhälsans ro;;;
0682;Nässjö;Emåskolan;Ja;Ja;Ja
0682;Nässjö;Handskerydsskolan;Ja;Ja;Ja
0682;Nässjö;Malmbäck skola;Ja;Ja;Ja
0682;Nässjö;Norråsaskolan;Ja;;
0682;Nässjö;Nyhemsskolan;Ja;Ja;Ja
0682;Nässjö;Nässjö lärcenter;;;
0682;Nässjö;Nässjö lärcenter SFI;;;
0682;Nässjö;Nässjö lärcenter särvux;;;
0682;Nässjö;Parkskolan;Ja;;
0682;Nässjö;Rosenholmsskolan;Ja;Ja;Ja
0682;Nässjö;Runnerydsskolan 1;Ja;Ja;
0682;Nässjö;Runnerydsskolan 2;Ja;;
0682;Nässjö;Runnerydsskolan Fritids;;;Ja
0682;Nässjö;Sandsjöfors skola;Ja;Ja;Ja
0682;Nässjö;Åkerskolan 1;Ja;Ja;Ja
0682;Nässjö;Åkerskolan 2;Ja;;
0682;Nässjö;Ängs skola;Ja;Ja;Ja
0683;Värnamo;Apladalsskolan;Ja;;
0683;Värnamo;Borbackaskolan;Ja;Ja;Ja
0683;Värnamo;Bors skola;Ja;;
0683;Värnamo;Bredaryds skola;Ja;Ja;Ja
0683;Värnamo;Enehagens skola;Ja;Ja;Ja
0683;Värnamo;Exposkolan;Ja;;Ja
0683;Värnamo;Finnvedens Gymnasium 1;;;
0683;Värnamo;Finnvedens Gymnasium 2;;;
0683;Värnamo;Finnvedens Gymnasium 3;;;
0683;Värnamo;Finnvedens Gymnasium 4;;;
0683;Värnamo;Finnvedens gymnasium 5;;;
0683;Värnamo;Forshedaskolan;Ja;;
0683;Värnamo;Fryele skola;Ja;Ja;Ja
0683;Värnamo;Grundsärskolan Värnamo;;;
0683;Värnamo;Gröndalsskolan;Ja;;
0683;Värnamo;Gällaryds skola;Ja;Ja;Ja
0683;Värnamo;Hanahöjskolan;Ja;Ja;Ja
0683;Värnamo;Horda skola;Ja;Ja;Ja
0683;Värnamo;Hånger skola;Ja;Ja;Ja
0683;Värnamo;Kommunal vuxenutbildning;;;
0683;Värnamo;Komvux SFI;;;
0683;Värnamo;Kärda skola;Ja;Ja;Ja
0683;Värnamo;Lindens skola;;;Ja
0683;Värnamo;Mossleskolan;Ja;Ja;Ja
0683;Värnamo;Rydaholms skola;Ja;Ja;Ja
0683;Värnamo;Rörstorpsskolan;Ja;Ja;Ja
0683;Värnamo;Skalmans Hus;;;Ja
0683;Värnamo;Särskolans särvux;;;
0683;Värnamo;Trälleborg;Ja;Ja;Ja
0683;Värnamo;Tånnö skola;Ja;Ja;
0683;Värnamo;Å-mini förskola och fritidshem;;;Ja
0684;Sävsjö;Aleholm;;;
0684;Sävsjö;Aleholm, komvux;;;
0684;Sävsjö;Aleholm, SFI;;;
0684;Sävsjö;Aleholm, särvux;;;
0684;Sävsjö;Central Insamlingsenhet Enskild verksamhet;;;
0684;Sävsjö;Hofgårdsskolan;Ja;;
0684;Sävsjö;Hägneskolan;Ja;Ja;Ja
0684;Sävsjö;Rörviks skola;Ja;Ja;Ja
0684;Sävsjö;Stockaryds skola;Ja;Ja;Ja
0684;Sävsjö;Sävsjö kristna skola;Ja;Ja;Ja
0684;Sävsjö;Vallsjöskolan;Ja;Ja;Ja
0684;Sävsjö;Vrigstad skola;Ja;Ja;Ja
0685;Vetlanda;Björkö skola;Ja;Ja;Ja
0685;Vetlanda;Brunnsgårdsskolan;Ja;Ja;Ja
0685;Vetlanda;Bäckseda skola;Ja;Ja;Ja
0685;Vetlanda;Central Insamlingsenhet  Modersmålslärare;;;
0685;Vetlanda;Central Insamlingsenhet  Resurscentrum;;;
0685;Vetlanda;Ekenässjöns skola;Ja;Ja;Ja
0685;Vetlanda;Holsby skola;Ja;Ja;Ja
0685;Vetlanda;Korsberga skola;Ja;Ja;Ja
0685;Vetlanda;Kvillsfors skola;Ja;Ja;Ja
0685;Vetlanda;Landsbro skola 7-9;Ja;;
0685;Vetlanda;Landsbro skola F-6;Ja;Ja;Ja
0685;Vetlanda;Mogärdeskolan;Ja;Ja;Ja
0685;Vetlanda;Mogärdeskolan, särskola;;;
0685;Vetlanda;Myresjö skola;Ja;Ja;Ja
0685;Vetlanda;Njudungsgymnasiet 1;;;
0685;Vetlanda;Njudungsgymnasiet 2;;;
0685;Vetlanda;Njudungsgymnasiet 3;;;
0685;Vetlanda;Njudungsgymnasiet 4;;;
0685;Vetlanda;Njudungsgymnasiet 5;;;
0685;Vetlanda;Norrgårdsskolan;Ja;Ja;Ja
0685;Vetlanda;Nye skola;Ja;Ja;Ja
0685;Vetlanda;Ramkvilla skola;Ja;Ja;Ja
0685;Vetlanda;Tomaslundsskolan;Ja;Ja;Ja
0685;Vetlanda;Tomaslundsskolan särskola;;;Ja
0685;Vetlanda;Vetlanda Friskola;Ja;Ja;Ja
0685;Vetlanda;Vetlanda Lärcentrum Komvux grundläggande nivå;;;
0685;Vetlanda;Vetlanda Lärcentrum Komvux gymnasial nivå;;;
0685;Vetlanda;Vetlanda Lärcentrum SFI;;;
0685;Vetlanda;Vetlanda Lärcentrum Särvux;;;
0685;Vetlanda;Withalaskolan 1;Ja;;
0685;Vetlanda;Withalaskolan 2;Ja;;
0685;Vetlanda;Withalaskolan särskola;;;
0686;Eksjö;Broarps skola;Ja;;
0686;Eksjö;Eksjö Gymnasiesärskola;;;
0686;Eksjö;Eksjö Gymnasium 1;;;
0686;Eksjö;Eksjö Gymnasium 2;;;
0686;Eksjö;Eksjö Gymnasium 3;;;
0686;Eksjö;EksjöVux, komvux;;;
0686;Eksjö;EksjöVux, SFI;;;
0686;Eksjö;EksjöVux, Särvux;;;
0686;Eksjö;Elevhälsan;;;
0686;Eksjö;Furulundsskolan ;Ja;;
0686;Eksjö;Furulundsskolan A;Ja;Ja;Ja
0686;Eksjö;Grevhagsskolan;Ja;Ja;Ja
0686;Eksjö;Grevhagsskolans grundsärskola;;;
0686;Eksjö;Hultskolan;Ja;Ja;Ja
0686;Eksjö;Höredaskolan;Ja;Ja;Ja
0686;Eksjö;Ingatorpsskolan;Ja;Ja;Ja
0686;Eksjö;Linnéskolan;Ja;Ja;Ja
0686;Eksjö;Nifsarpsskolan fri;;;
0686;Eksjö;Norrtullskolan;Ja;Ja;Ja
0686;Eksjö;Prästängsskolan A;Ja;;
0686;Eksjö;Prästängsskolan B;Ja;;
0686;Eksjö;Prästängsskolans grundsärskola;;;
0687;Tranås;Adelövs friskola;Ja;Ja;
0687;Tranås;Autismgrupp 1-6;Ja;;
0687;Tranås;Autismgrupp 7-9;Ja;;
0687;Tranås;Fröafallsskolan;Ja;Ja;Ja
0687;Tranås;Gripenbergs skola;Ja;Ja;Ja
0687;Tranås;Grundsärskolan;;;Ja
0687;Tranås;Holavedsgymnasiet FRB;;;
0687;Tranås;Holavedsgymnasiet KNG;;;
0687;Tranås;Holavedsgymnasiet SCD;;;
0687;Tranås;Holavedsgymnasiet TYM;;;
0687;Tranås;Hubbarpsskolan;Ja;Ja;Ja
0687;Tranås;Junkaremålsskolan 7-9;Ja;;
0687;Tranås;Junkaremålsskolan F-6;Ja;Ja;Ja
0687;Tranås;Linderås skola;Ja;Ja;Ja
0687;Tranås;Norrskolan;Ja;Ja;Ja
0687;Tranås;Sommens skola;Ja;Ja;Ja
0687;Tranås;VUX Tranås;;;
0687;Tranås;VUX Tranås, SFI;;;
0687;Tranås;Ängarydsskolan;Ja;;
0687;Tranås;Änglagårdens fritidshem, Avd. Stjärnfallet;;;Ja
0760;Uppvidinge;Alstermoskolan;Ja;Ja;Ja
0760;Uppvidinge;Lenhovdaskolan;Ja;Ja;Ja
0760;Uppvidinge;Nottebäckskolan;Ja;Ja;Ja
0760;Uppvidinge;Uppvidinge grundsärskola;;;
0760;Uppvidinge;Uppvidinge Lärcenter;;;
0760;Uppvidinge;Vuxenutbildning, komvux;;;
0760;Uppvidinge;Vuxenutbildning, SFI;;;
0760;Uppvidinge;Åsedaskolan 7-9;Ja;;
0760;Uppvidinge;Åsedaskolan F-6;Ja;Ja;Ja
0760;Uppvidinge;Älgalyckans fritidshem;;;Ja
0760;Uppvidinge;Älghults Friskola;Ja;Ja;
0760;Uppvidinge;Älghultskolan;Ja;;
0761;Lessebo;Bikupan;Ja;;
0761;Lessebo;Björkskolan;Ja;Ja;Ja
0761;Lessebo;Hackebackeskolan;Ja;Ja;Ja
0761;Lessebo;Kommunal vuxenutbildning;;;
0761;Lessebo;Kvarndammskolan;Ja;Ja;Ja
0761;Lessebo;Lessebo Gymnasium;;;
0761;Lessebo;Lustigkulla skola;Ja;Ja;Ja
0761;Lessebo;Läsebo föräldrakooperativ Nallen;;;Ja
0761;Lessebo;Nyängskolan, grundsär;;;
0761;Lessebo;Nyängskolan, gymnasiesär;;;
0761;Lessebo;SFI;;;
0761;Lessebo;Särvux;;;
0763;Tingsryd;Academy of Music and Business Tingsryd;;;
0763;Tingsryd;Dackeskolan 7-9;Ja;;
0763;Tingsryd;Dackeskolan F-6;Ja;Ja;Ja
0763;Tingsryd;Idekulla skola;Ja;;
0763;Tingsryd;Linnerydskolan;Ja;Ja;Ja
0763;Tingsryd;Rävemåla Friskola;Ja;Ja;Ja
0763;Tingsryd;Tingsryds Lärcenter;;;
0763;Tingsryd;Tingsryds Lärcenter, SFI;;;
0763;Tingsryd;Tingsryds Lärcenter, särvux;;;
0763;Tingsryd;Trojaskolan;Ja;Ja;Ja
0763;Tingsryd;Urshultsskolan;Ja;Ja;Ja
0763;Tingsryd;Wasaskolan;;;
0763;Tingsryd;Väckelsångskolan;Ja;Ja;Ja
0763;Tingsryd;Örmoskolan;Ja;Ja;Ja
0764;Alvesta;Allbo lärcenter, komvux;;;
0764;Alvesta;Alvesta grundsärskola;;;Ja
0764;Alvesta;Alvesta Gymnasieskola;;;
0764;Alvesta;Alvesta gymnasiesärskola;;;
0764;Alvesta;Friskolan Kronobergshed;Ja;Ja;Ja
0764;Alvesta;Grönkullaskolan ;Ja;Ja;Ja
0764;Alvesta;Hagaskolan;Ja;;
0764;Alvesta;Hjortsbergaskolan;Ja;Ja;Ja
0764;Alvesta;Mohedaskolan;Ja;Ja;Ja
0764;Alvesta;Prästängsskolan;Ja;Ja;Ja
0764;Alvesta;Skatelövsskolan;Ja;Ja;Ja
0764;Alvesta;Vislandaskolan;Ja;Ja;Ja
0765;Älmhult;Bråthults Friskola;Ja;Ja;Ja
0765;Älmhult;Diö skola;Ja;Ja;Ja
0765;Älmhult;Elmeskolan;Ja;Ja;Ja
0765;Älmhult;Gemöskolan;Ja;Ja;Ja
0765;Älmhult;Grundsärskola;;;
0765;Älmhult;Haganässkolan 1;;;
0765;Älmhult;Haganässkolan 3;;;
0765;Älmhult;Haganässkolan vuxenutb./särvux;;;
0765;Älmhult;Haganässkolan vuxenutbildning;;;
0765;Älmhult;Haganässkolan vuxenutbildning-SFI;;;
0765;Älmhult;Haganässkolan2;;;
0765;Älmhult;Klöxhultsskolan 1;Ja;Ja;Ja
0765;Älmhult;Klöxhultsskolan 2;Ja;;Ja
0765;Älmhult;Liatorps skola;Ja;Ja;Ja
0765;Älmhult;Linnéskolan 1;Ja;;
0765;Älmhult;Linnéskolan 2;Ja;;
0765;Älmhult;Paradisskolan;Ja;Ja;Ja
0765;Älmhult;Resursverksamheter;;;
0765;Älmhult;Ryfors skola;Ja;Ja;Ja
0765;Älmhult;The Intern. School of Älmhult;Ja;Ja;Ja
0765;Älmhult;Thoren Framtid i Älmhult;Ja;;
0765;Älmhult;Virestads Friskola;Ja;Ja;Ja
0765;Älmhult;Älmhults Montessoriskola;Ja;Ja;Ja
0767;Markaryd;Grundsärskolan Strömsnäsbruk;;;
0767;Markaryd;Gymnasieskolan;;;
0767;Markaryd;Markaryds skola 7-9;Ja;;
0767;Markaryd;Markaryds skola F-6;Ja;Ja;Ja
0767;Markaryd;Strömsnässkolan 7-9;Ja;;
0767;Markaryd;Strömsnässkolan F-6;Ja;Ja;Ja
0767;Markaryd;Timsfors skola;Ja;Ja;Ja
0767;Markaryd;Traryds skola;Ja;Ja;Ja
0767;Markaryd;Vuxenutbildning SFI;;;
0767;Markaryd;Vuxenutbildning Särvux;;;
0767;Markaryd;Vuxenutbildningen;;;
0780;Växjö;Braås skola 4-9;Ja;;Ja
0780;Växjö;Braås skola F-3;Ja;Ja;Ja
0780;Växjö;Bäckaslövskolan;Ja;Ja;Ja
0780;Växjö;Centrumskolan;Ja;Ja;Ja
0780;Växjö;Drottning Blankas Gymnasieskola Växjö;;;
0780;Växjö;Dädesjö skola;Ja;Ja;Ja
0780;Växjö;Elin Wägnerskolan 1;Ja;;
0780;Växjö;Fagrabäckskolan;Ja;;
0780;Växjö;Fagrabäckskolans natur- och teknikinriktning;Ja;;
0780;Växjö;Furuby skola;Ja;Ja;Ja
0780;Växjö;Furutåskolan;Ja;Ja;Ja
0780;Växjö;Gemla skola;Ja;Ja;Ja
0780;Växjö;Gustavslundskolan;Ja;Ja;Ja
0780;Växjö;Hovshagaskolan;Ja;Ja;Ja
0780;Växjö;Högstorps skola;Ja;Ja;Ja
0780;Växjö;Ingelstad skola;Ja;Ja;Ja
0780;Växjö;Ingelstadgymnasiet;;;
0780;Växjö;Kalvsvik skola;Ja;Ja;Ja
0780;Växjö;Katedralskolan 1;;;
0780;Växjö;Katedralskolan 2;;;
0780;Växjö;Katedralskolan 3;;;
0780;Växjö;Katedralskolan 4;;;
0780;Växjö;Kronoberg Skola;Ja;;
0780;Växjö;Kungsmadskolan 1;;;
0780;Växjö;Kungsmadskolan 2;;;
0780;Växjö;Kungsmadskolan 3;;;
0780;Växjö;Kungsmadskolan 4;;;
0780;Växjö;Kungsmadskolan 5;;;
0780;Växjö;Kungsmadskolan 6;;;
0780;Växjö;Lammhults skola 4-9;Ja;;Ja
0780;Växjö;Lammhults skola F-3;Ja;Ja;Ja
0780;Växjö;LBS Kreativa Gymnasiet Växjö;;;
0780;Växjö;Lillestadskolan;Ja;Ja;Ja
0780;Växjö;Ljungfälle grundsärskola;;;
0780;Växjö;Ljungfälle särskola;;;Ja
0780;Växjö;Ljungfälleskolan;Ja;Ja;Ja
0780;Växjö;Norregårdskolan;Ja;;
0780;Växjö;Nöbbele skola;Ja;Ja;Ja
0780;Växjö;Pilbäckskolan;Ja;Ja;Ja
0780;Växjö;Praktiska Gymnasiet Växjö;;;
0780;Växjö;ProCivitas Privata Gymnasium Växjö;;;
0780;Växjö;Pär Lagerkvistskolan 7-9;Ja;;
0780;Växjö;Pär Lagerkvistskolan F-6;Ja;Ja;Ja
0780;Växjö;Ringsbergskolan;Ja;Ja;Ja
0780;Växjö;Sandsbro skola;Ja;Ja;Ja
0780;Växjö;Skanskagymnasiet;;;
0780;Växjö;Söraby skola;Ja;Ja;Ja
0780;Växjö;Teknikum 1;;;
0780;Växjö;Teknikum 2;;;
0780;Växjö;Teknikum 3;;;
0780;Växjö;Teknikum 4 ;;;
0780;Växjö;Teleborg Centrum;Ja;;
0780;Växjö;Teleborg Centrum grundsärskola;;;
0780;Växjö;Thoren Business School Växjö;;;
0780;Växjö;Thoren Framtid i Växjö;Ja;;
0780;Växjö;Tolg skola;Ja;Ja;Ja
0780;Växjö;Torparskolan ;Ja;Ja;Ja
0780;Växjö;Tävelsås skola;Ja;Ja;Ja
0780;Växjö;Ulriksbergskolan;Ja;Ja;Ja
0780;Växjö;Uråsa skola;Ja;Ja;Ja
0780;Växjö;Vederslövs skola;Ja;Ja;Ja
0780;Växjö;Växjö Fria Fordongymnasium;;;
0780;Växjö;Växjö Fria Gymnasium;;;
0780;Växjö;Växjö International Baccalaureate grundskola;Ja;;
0780;Växjö;Växjö Internationella Grundskola 7-9;Ja;;
0780;Växjö;Växjö Internationella Grundskola F-6;Ja;Ja;Ja
0780;Växjö;Växjö Islamiska skola;Ja;Ja;Ja
0780;Växjö;Växjö Montessoriskola;Ja;Ja;Ja
0780;Växjö;Växjölöftet Vuxenutbildning Väx 1;;;
0780;Växjö;Växjölöftet Vuxenutbildning Väx 2;;;
0780;Växjö;Växjölöftet Vuxenutbildning Väx 3;;;
0780;Växjö;Åby skola;Ja;Ja;Ja
0780;Växjö;Åryds skola;Ja;Ja;Ja
0780;Växjö;Öjaby skola;Ja;Ja;Ja
0780;Växjö;Ör skola;Ja;Ja;Ja
0780;Växjö;Östra Lugnets skola;Ja;Ja;Ja
0780;Växjö;Östregårdskolan;Ja;Ja;Ja
