Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
2161;Ljusdal;Båtbacken;Ja;Ja;Ja
2161;Ljusdal;Freinetskolan Tallbacken;Ja;Ja;Ja
2161;Ljusdal;Färila skola;Ja;Ja;Ja
2161;Ljusdal;Gärdeåsskolan;Ja;Ja;Ja
2161;Ljusdal;Järvsö skola F-9;Ja;Ja;Ja
2161;Ljusdal;Los skola;Ja;Ja;Ja
2161;Ljusdal;Stenhamreskolan F-6;Ja;Ja;Ja
2161;Ljusdal;Tallåsens skola;Ja;Ja;Ja
2180;Gävle;Alborga skola;Ja;Ja;Ja
2180;Gävle;Andersbergsskolan;Ja;Ja;Ja
2180;Gävle;Bergby Centralskola 1-9;Ja;Ja;Ja
2180;Gävle;Björke skola;Ja;Ja;Ja
2180;Gävle;Forsbacka skola;Ja;Ja;Ja
2180;Gävle;Fridhemsskolan;Ja;Ja;Ja
2180;Gävle;Friskolan Lyftet;Ja;Ja;Ja
2180;Gävle;Gefle Montessoriskola;Ja;Ja;Ja
2180;Gävle;Hagaströms skola;Ja;Ja;Ja
2180;Gävle;Hedesunda skola;Ja;Ja;Ja
2180;Gävle;Hemlingbyskolan;Ja;Ja;Ja
2180;Gävle;Lilla Sätraskolan;Ja;Ja;Ja
2180;Gävle;Lillhagsskolan;Ja;Ja;Ja
2180;Gävle;Ludvigsbergsskolan;Ja;Ja;Ja
2180;Gävle;Milboskolan;Ja;Ja;Ja
2180;Gävle;Prolympia, Gävle;Ja;Ja;Ja
2180;Gävle;Sjöängsskolan;Ja;Ja;Ja
2180;Gävle;Sofiedalskolan;Ja;Ja;Ja
2180;Gävle;Solängsskolan;Ja;Ja;Ja
2180;Gävle;Staffansskolan;Ja;Ja;Ja
2180;Gävle;Stigslunds skola;Ja;Ja;Ja
2180;Gävle;Strömsbro skola;Ja;Ja;Ja
2180;Gävle;Sörbyskolan;Ja;Ja;Ja
2180;Gävle;Tallbackens skola;Ja;Ja;Ja
2180;Gävle;Tranmursskolan GKS;Ja;Ja;Ja
2180;Gävle;Trödje skola;Ja;Ja;Ja
2180;Gävle;Vikingaskolan;Ja;Ja;Ja
2180;Gävle;Ytterharnäs skola;Ja;Ja;Ja
2180;Gävle;Åbyggeby skola;Ja;Ja;Ja
2181;Sandviken;Alsjöskolan;Ja;Ja;Ja
2181;Sandviken;Björksätraskolan F-9;Ja;Ja;Ja
2181;Sandviken;Gullhedskolan;Ja;Ja;Ja
2181;Sandviken;Hedängskolan F-6;Ja;Ja;Ja
2181;Sandviken;Jernvallskolan;Ja;Ja;Ja
2181;Sandviken;Jäderfors skola;Ja;Ja;Ja
2181;Sandviken;Kungsgårdens skola;Ja;Ja;Ja
2181;Sandviken;Murgårdsskolan;Ja;Ja;Ja
2181;Sandviken;Norrsätraskolan;Ja;Ja;Ja
2181;Sandviken;Sandvikens Internationella Montessoriskola;Ja;Ja;Ja
2181;Sandviken;Sätra skola;Ja;Ja;Ja
2181;Sandviken;Vallhovskolan;Ja;Ja;Ja
2181;Sandviken;Västanbynskolan;Ja;Ja;Ja
2181;Sandviken;Årsunda Kyrkskola;Ja;Ja;Ja
2181;Sandviken;Österfärnebo skola;Ja;Ja;Ja
2182;Söderhamn;Bergviksskolan åk F-3;Ja;Ja;Ja
2182;Söderhamn;Mo skola;Ja;Ja;Ja
2182;Söderhamn;Norrtullskolan åk F-6;Ja;Ja;Ja
2182;Söderhamn;Rosenvallskolan;Ja;Ja;Ja
2182;Söderhamn;Sandarne skola;Ja;Ja;Ja
2182;Söderhamn;Stenbergaskolan åk F-3;Ja;Ja;Ja
2182;Söderhamn;Stentägtskolan;Ja;Ja;Ja
2182;Söderhamn;Stråtjära skola;Ja;Ja;Ja
2182;Söderhamn;Stugsunds skola;Ja;Ja;Ja
2182;Söderhamn;Söderhamns Friskola och Fritids;Ja;Ja;Ja
2182;Söderhamn;Trönö skola;Ja;Ja;Ja
2182;Söderhamn;Vågbroskolan åk F-3;Ja;Ja;Ja
2183;Bollnäs;Arbråskolan F-9;Ja;Ja;Ja
2183;Bollnäs;Björktjära skola F-6;Ja;Ja;Ja
2183;Bollnäs;Edenskolan;Ja;Ja;Ja
2183;Bollnäs;FRI att VÄXA Växsjö Byskola;Ja;Ja;Ja
2183;Bollnäs;Granbergsskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Kilafors skola F-9;Ja;Ja;Ja
2183;Bollnäs;Kilbergsskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Nyhamre skola F-6;Ja;Ja;Ja
2183;Bollnäs;Rengsjöskolan F-6;Ja;Ja;Ja
2183;Bollnäs;Segersta Nya skola;Ja;Ja;Ja
2183;Bollnäs;Sörängs skola;Ja;Ja;Ja
2183;Bollnäs;Vallsta skola F-6;Ja;Ja;Ja
2183;Bollnäs;Västansjö Byskola;Ja;Ja;Ja
2184;Hudiksvall;Björkbergs skola;Ja;Ja;Ja
2184;Hudiksvall;Bobygda skola;Ja;Ja;Ja
2184;Hudiksvall;Ede skola;Ja;Ja;Ja
2184;Hudiksvall;Edsta skola;Ja;Ja;Ja
2184;Hudiksvall;Enångers skola;Ja;Ja;Ja
2184;Hudiksvall;Friggesundsskolan;Ja;Ja;Ja
2184;Hudiksvall;Hudikskolan F-6;Ja;Ja;Ja
2184;Hudiksvall;Håsta skola;Ja;Ja;Ja
2184;Hudiksvall;Idenors skola;Ja;Ja;Ja
2184;Hudiksvall;Iggesunds skola;Ja;Ja;Ja
2184;Hudiksvall;Lunds skola;Ja;Ja;Ja
2184;Hudiksvall;Malsta skola;Ja;Ja;Ja
2184;Hudiksvall;Njutångers skola;Ja;Ja;Ja
2184;Hudiksvall;Näsvikens skola;Ja;Ja;Ja
2184;Hudiksvall;Sandvalla skola;Ja;Ja;Ja
2184;Hudiksvall;Skolbyn;Ja;Ja;Ja
2184;Hudiksvall;Svågadalens skola;Ja;Ja;Ja
2184;Hudiksvall;Västra skolan;Ja;Ja;Ja
2260;Ånge;Björkbackaskolan;Ja;Ja;Ja
2260;Ånge;Fränstaskolan;Ja;Ja;Ja
2260;Ånge;Kordelia Friskola AB;Ja;Ja;Ja
2260;Ånge;Ljungaskolan;Ja;Ja;Ja
2260;Ånge;Torpshammars skola;Ja;Ja;Ja
2262;Timrå;Bergeforsen grundskola;Ja;Ja;Ja
2262;Timrå;Böle skola;Ja;Ja;Ja
2262;Timrå;Fagerviks skola;Ja;Ja;Ja
2262;Timrå;Laggarbergs skola;Ja;Ja;Ja
2262;Timrå;Ljustorps skola;Ja;Ja;Ja
2262;Timrå;Mariedalsskolan;Ja;Ja;Ja
2262;Timrå;Söråkers skola;Ja;Ja;Ja
2280;Härnösand;Bondsjöhöjdens skola åk F-2;Ja;Ja;Ja
2280;Härnösand;Brunne skola;Ja;Ja;Ja
2280;Härnösand;Brännaskolan;Ja;Ja;Ja
2280;Härnösand;Gerestaskolan åk F-6;Ja;Ja;Ja
2280;Härnösand;Häggdånger byskola;Ja;Ja;Ja
2280;Härnösand;Hälledals skola;Ja;Ja;Ja
2280;Härnösand;Kastellskolan;Ja;Ja;Ja
2280;Härnösand;Solenskolan åk F-6;Ja;Ja;Ja
2280;Härnösand;Älandsbro skola åk F-6;Ja;Ja;Ja
2281;Sundsvall;Bergsåkers skola;Ja;Ja;Ja
2281;Sundsvall;Bosvedjeskolan;Ja;Ja;Ja
2281;Sundsvall;Bredsands skola;Ja;Ja;Ja
2281;Sundsvall;Essviks skola;Ja;Ja;Ja
2281;Sundsvall;Granbergsskolan;Ja;Ja;Ja
2281;Sundsvall;Gångvikens skola;Ja;Ja;Ja
2281;Sundsvall;Hagaskolan;Ja;Ja;Ja
2281;Sundsvall;Heliås Svartvik;Ja;Ja;Ja
2281;Sundsvall;Hellbergsskolan;Ja;Ja;Ja
2281;Sundsvall;Höglundaskolan;Ja;Ja;Ja
2281;Sundsvall;Högoms skola;Ja;Ja;Ja
2281;Sundsvall;Kristna skolan Oasen;Ja;Ja;Ja
2281;Sundsvall;Kyrkmons skola;Ja;Ja;Ja
2281;Sundsvall;Lidens skola;Ja;Ja;Ja
2281;Sundsvall;Ljustadalens skola;Ja;Ja;Ja
2281;Sundsvall;Lucksta skola;Ja;Ja;Ja
2281;Sundsvall;Matfors skola;Ja;Ja;Ja
2281;Sundsvall;Njurunda Friskola;Ja;Ja;Ja
2281;Sundsvall;Prolympia, Sundsvall;Ja;Ja;Ja
2281;Sundsvall;Sidsjö Fristående Grundskola;Ja;Ja;Ja
2281;Sundsvall;Skönsmons skola;Ja;Ja;Ja
2281;Sundsvall;Solede skola;Ja;Ja;Ja
2281;Sundsvall;St Olofsskolan;Ja;Ja;Ja
2281;Sundsvall;Stige skola;Ja;Ja;Ja
2281;Sundsvall;Stöde skola;Ja;Ja;Ja
2281;Sundsvall;Sundsvalls Montessoriskola;Ja;Ja;Ja
2281;Sundsvall;Thoren Framtid Sundsvall F-3;Ja;Ja;Ja
2281;Sundsvall;Uslands skola;Ja;Ja;Ja
2281;Sundsvall;Vallens skola;Ja;Ja;Ja
2281;Sundsvall;Vibackeskolan;Ja;Ja;Ja
2282;Kramfors;Bollstaskolan;Ja;Ja;Ja
2282;Kramfors;Docksta Friskola;Ja;Ja;Ja
2282;Kramfors;Grämestaskolan;Ja;Ja;Ja
2282;Kramfors;Högakustenskolan;Ja;Ja;Ja
2282;Kramfors;Nordingråskolan;Ja;Ja;Ja
2282;Kramfors;Nylandsskolan;Ja;Ja;Ja
2282;Kramfors;Skarpåkersskolan;Ja;Ja;Ja
2282;Kramfors;Ullångersskolan;Ja;Ja;Ja
2283;Sollefteå;Edsele skola;Ja;Ja;Ja
2283;Sollefteå;Helgums skola;Ja;Ja;Ja
2283;Sollefteå;Junsele skola;Ja;Ja;Ja
2283;Sollefteå;Kalknäs skola;Ja;Ja;Ja
2283;Sollefteå;Lillängets skola;Ja;Ja;Ja
2283;Sollefteå;Långsele skola;Ja;Ja;Ja
2283;Sollefteå;Nipanskolan F-9;Ja;Ja;Ja
2283;Sollefteå;Näsåkers skola;Ja;Ja;Ja
2283;Sollefteå;Prästbordets skola;Ja;Ja;Ja
2283;Sollefteå;Ramsele skola;Ja;Ja;Ja
2283;Sollefteå;Resele skola;Ja;Ja;Ja
2283;Sollefteå;Rödsta skola;Ja;Ja;Ja
2283;Sollefteå;Öns skola;Ja;Ja;Ja
2284;Örnsköldsvik;Alneskolan F-4;Ja;Ja;Ja
2284;Örnsköldsvik;Anundsjöskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Banafjälskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Bjästaskolan F-6;Ja;Ja;Ja
2284;Örnsköldsvik;Björnaskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Broskolan Ö-viks Kristna skola;Ja;Ja;Ja
2284;Örnsköldsvik;Domsjöskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Gideåskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Gottne Byskola;Ja;Ja;Ja
2284;Örnsköldsvik;Haffstaskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Hemlingskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Husumskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Hållängetskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Höglandskolan ;Ja;Ja;Ja
2284;Örnsköldsvik;Idbynskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Järvedskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Köpmanholmenskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Mellanselskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Moskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Mycklingskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Norrflärkeskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Sidensjöskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Själevadskolan F-6;Ja;Ja;Ja
2284;Örnsköldsvik;Skorpedskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Skärpeskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Sundskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Sörlidenskolan F-6;Ja;Ja;Ja
2284;Örnsköldsvik;Trehörningsjöskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Västanåskolan;Ja;Ja;Ja
2284;Örnsköldsvik;Ängetskolan F-3;Ja;Ja;Ja
2284;Örnsköldsvik;Örnsköldskolan;Ja;Ja;Ja
2303;Ragunda;Hansåkerskolan;Ja;Ja;Ja
2303;Ragunda;Järåskolan;Ja;Ja;Ja
2303;Ragunda;Kullstaskolan;Ja;Ja;Ja
2305;Bräcke;Bräcke skola;Ja;Ja;Ja
2305;Bräcke;Gällö skola;Ja;Ja;Ja
2305;Bräcke;Kälarne skola;Ja;Ja;Ja
2309;Krokom;Aspås skola;Ja;Ja;Ja
2309;Krokom;Cederbergsskolan F-9;Ja;Ja;Ja
2309;Krokom;Dvärsätts skola;Ja;Ja;Ja
2309;Krokom;Hovs skola;Ja;Ja;Ja
2309;Krokom;Kaxås skola;Ja;Ja;Ja
2309;Krokom;Kvarnbackskolan Hissmoskolan;Ja;Ja;Ja
2309;Krokom;Laxsjö skola;Ja;Ja;Ja
2309;Krokom;Näldens skola;Ja;Ja;Ja
2309;Krokom;Rödöns skola;Ja;Ja;Ja
2309;Krokom;Sånghusvallens skola;Ja;Ja;Ja
2309;Krokom;Trångsvikens skola;Ja;Ja;Ja
2309;Krokom;Valsjöbyns skola;Ja;Ja;Ja
2309;Krokom;Ås skola   F-3;Ja;Ja;Ja
2309;Krokom;Änge F-3;Ja;Ja;Ja
2309;Krokom;Änge skola 4-9;Ja;Ja;Ja
2313;Strömsund;Bredgårds skola;Ja;Ja;Ja
2313;Strömsund;Centralskolan Hoting;Ja;Ja;Ja
2313;Strömsund;Fjällsjöskolan;Ja;Ja;Ja
2313;Strömsund;Frostviksskolan;Ja;Ja;Ja
2313;Strömsund;Grevåkerskolan Hammerdal;Ja;Ja;Ja
2313;Strömsund;Hedenvindskolan;Ja;Ja;Ja
2313;Strömsund;Jormvattnets skola;Ja;Ja;Ja
2313;Strömsund;Kyrktåsjö skola;Ja;Ja;Ja
2321;Åre;Duveds skola F-9;Ja;Ja;Ja
2321;Åre;Hallens Kyrkskola F-9;Ja;Ja;Ja
2321;Åre;Racklöfska skolan F-6;Ja;Ja;Ja
2321;Åre;Stamgärde skola F-6;Ja;Ja;Ja
2321;Åre;Åre skola F-3;Ja;Ja;Ja
2326;Berg;Hackås skola;Ja;Ja;Ja
2326;Berg;Klövsjö skola;Ja;Ja;Ja
2326;Berg;Kövra Byskola;Ja;Ja;Ja
2326;Berg;Ljungdalens skola;Ja;Ja;Ja
2326;Berg;Myrvikens skola;Ja;Ja;Ja
2326;Berg;Rätans skola;Ja;Ja;Ja
2326;Berg;Svenstaviks skola F-6;Ja;Ja;Ja
2326;Berg;Åsarna skola;Ja;Ja;Ja
2361;Härjedalen;Bruksvallarnas skola;Ja;Ja;Ja
2361;Härjedalen;Funäsdalens skola;Ja;Ja;Ja
2361;Härjedalen;Furulundsskolan;Ja;Ja;Ja
2361;Härjedalen;Lofsdalens skola;Ja;Ja;Ja
2361;Härjedalen;Norra Skolan;Ja;Ja;Ja
2361;Härjedalen;Sonfjällsskolan;Ja;Ja;Ja
2361;Härjedalen;Vemdalens skola;Ja;Ja;Ja
2361;Härjedalen;Ytterhogdals Centralskola;Ja;Ja;Ja
2380;Östersund;Arnljotskolan;Ja;Ja;Ja
2380;Östersund;Bringåsens skola;Ja;Ja;Ja
2380;Östersund;Böle Byskola;Ja;Ja;Ja
2380;Östersund;Fagervallsskolan;Ja;Ja;Ja
2380;Östersund;Fjällängsskolan;Ja;Ja;Ja
2380;Östersund;Friggaskolan;Ja;Ja;Ja
2380;Östersund;Fåker skola;Ja;Ja;Ja
2380;Östersund;Häggenås skola;Ja;Ja;Ja
2380;Östersund;Internationella Engelska Skolan Östersund;Ja;Ja;Ja
2380;Östersund;Lillsjöskolan;Ja;Ja;Ja
2380;Östersund;Lugnviksskolan;Ja;Ja;Ja
2380;Östersund;Marieby skola;Ja;Ja;Ja
2380;Östersund;Mimergården;Ja;Ja;Ja
2380;Östersund;Norra Skolan;Ja;Ja;Ja
2380;Östersund;Orrvikens skola;Ja;Ja;Ja
2380;Östersund;Prolympia, Östersund;Ja;Ja;Ja
2380;Östersund;Storvikenskolan;Ja;Ja;Ja
2380;Östersund;Sörgårdsskolan;Ja;Ja;Ja
2380;Östersund;Tavelbäcksskolan;Ja;Ja;Ja
2380;Östersund;Treälvsskolan ;Ja;Ja;Ja
2380;Östersund;Vallaskolan;Ja;Ja;Ja
2380;Östersund;Ångsta skola;Ja;Ja;Ja
2380;Östersund;Ängsmogården;Ja;Ja;Ja
2380;Östersund;Östersunds Waldorfskola;Ja;Ja;Ja
2401;Nordmaling;Gräsmyr skola;Ja;Ja;Ja
2401;Nordmaling;Levarskolan;Ja;Ja;Ja
2401;Nordmaling;Lögdeå skola;Ja;Ja;Ja
2403;Bjurholm;Castorskolan F-3;Ja;Ja;Ja
2404;Vindeln;Granö småbarnsskola;Ja;Ja;Ja
2404;Vindeln;Hällnäs skola;Ja;Ja;Ja
2404;Vindeln;Tvärålunds skola;Ja;Ja;Ja
2404;Vindeln;Åmsele småbarnsskola;Ja;Ja;Ja
2404;Vindeln;Älvbrinkens skola;Ja;Ja;Ja
2409;Robertsfors;Bygdeå skola;Ja;Ja;Ja
2409;Robertsfors;Djäkneboda skola;Ja;Ja;Ja
2409;Robertsfors;Jenningsskolan åk F-3;Ja;Ja;Ja
2409;Robertsfors;Nybyskolan;Ja;Ja;Ja
2409;Robertsfors;Åkullsjöns skola;Ja;Ja;Ja
2417;Norsjö;Bastuträsk skola;Ja;Ja;Ja
2417;Norsjö;Norsjöskolan F-9;Ja;Ja;Ja
2418;Malå;Nilaskolan F-3;Ja;Ja;Ja
2421;Storuman;Gunnarns skola;Ja;Ja;Ja
2421;Storuman;Parkskolan;Ja;Ja;Ja
2421;Storuman;Skytteanska skolan;Ja;Ja;Ja
2421;Storuman;Slussfors skola;Ja;Ja;Ja
2421;Storuman;Stensele skola;Ja;Ja;Ja
2422;Sorsele;Ammarnäs skola;Ja;Ja;Ja
2422;Sorsele;Blattnicksele skola;Ja;Ja;Ja
2422;Sorsele;Vindelälvsskolan F-3;Ja;Ja;Ja
2425;Dorotea;Strandenskolan Fsk - 3;Ja;Ja;Ja
2460;Vännäs;Vegaskolan F-3;Ja;Ja;Ja
2460;Vännäs;Vännäsby skola F-3;Ja;Ja;Ja
2462;Vilhelmina;Dikanäs skola;Ja;Ja;Ja
2462;Vilhelmina;Saxnäs skola;Ja;Ja;Ja
2462;Vilhelmina;Strandskolan;Ja;Ja;Ja
2462;Vilhelmina;Volgsjö skola F-3;Ja;Ja;Ja
2463;Åsele;Fredrika skola;Ja;Ja;Ja
2480;Umeå;Backens skola;Ja;Ja;Ja
2480;Umeå;Berghemsskolan;Ja;Ja;Ja
2480;Umeå;Botsmarks skola;Ja;Ja;Ja
2480;Umeå;Brännlands skola;Ja;Ja;Ja
2480;Umeå;Bullmarks skola;Ja;Ja;Ja
2480;Umeå;Böleängsskolan 1;Ja;Ja;Ja
2480;Umeå;Carlshöjdsskolan ;Ja;Ja;Ja
2480;Umeå;Ersdungens skola;Ja;Ja;Ja
2480;Umeå;Ersmarks skola;Ja;Ja;Ja
2480;Umeå;Ersängsskolan F-6;Ja;Ja;Ja
2480;Umeå;Flurkmarks skola;Ja;Ja;Ja
2480;Umeå;Grisbacka skola F-3;Ja;Ja;Ja
2480;Umeå;Hagaskolan F-9;Ja;Ja;Ja
2480;Umeå;Hannaskolan;Ja;Ja;Ja
2480;Umeå;Hedlundaskolan;Ja;Ja;Ja
2480;Umeå;Hissjö skola;Ja;Ja;Ja
2480;Umeå;Hörnefors Centralskola F-6;Ja;Ja;Ja
2480;Umeå;Innertavle skola;Ja;Ja;Ja
2480;Umeå;Kasamarks skola;Ja;Ja;Ja
2480;Umeå;Linblommans skola;Ja;Ja;Ja
2480;Umeå;Mariaskolan;Ja;Ja;Ja
2480;Umeå;Mariebergsskolan 1;Ja;Ja;Ja
2480;Umeå;Mariehemsskolan;Ja;Ja;Ja
2480;Umeå;Minervaskolan;Ja;Ja;Ja
2480;Umeå;Obbola skola;Ja;Ja;Ja
2480;Umeå;Röbäcks skola;Ja;Ja;Ja
2480;Umeå;Rödåsels skola;Ja;Ja;Ja
2480;Umeå;Rödängsskolan;Ja;Ja;Ja
2480;Umeå;Sandalidens skola;Ja;Ja;Ja
2480;Umeå;Sjöfruskolan 2;Ja;Ja;Ja
2480;Umeå;Skärgårdsskolan;Ja;Ja;Ja
2480;Umeå;Sofiehemsskolan;Ja;Ja;Ja
2480;Umeå;Språkskolan;Ja;Ja;Ja
2480;Umeå;Stöcke skola;Ja;Ja;Ja
2480;Umeå;Stöcksjö skola;Ja;Ja;Ja
2480;Umeå;Sävar skola;Ja;Ja;Ja
2480;Umeå;Södra Ålidhemsskolan F-5;Ja;Ja;Ja
2480;Umeå;Sörfors skola;Ja;Ja;Ja
2480;Umeå;Sörmjöle skola;Ja;Ja;Ja
2480;Umeå;Tavelsjö skola;Ja;Ja;Ja
2480;Umeå;Tomtebogårds skola;Ja;Ja;Ja
2480;Umeå;Täfteå skola;Ja;Ja;Ja
2480;Umeå;Umeå Montessoriskola;Ja;Ja;Ja
2480;Umeå;Umeå Waldorfskola, gr;Ja;Ja;Ja
2480;Umeå;Västangårds skola F-6;Ja;Ja;Ja
2480;Umeå;Östermalmsskolan;Ja;Ja;Ja
2480;Umeå;Östra Ersbodaskolan;Ja;Ja;Ja
2480;Umeå;Östtegs skola;Ja;Ja;Ja
2480;Umeå;Överboda skola;Ja;Ja;Ja
2481;Lycksele;Forsdalaskolan F-6;Ja;Ja;Ja
2481;Lycksele;Furuviks skola;Ja;Ja;Ja
2481;Lycksele;Hedlundaskolan;Ja;Ja;Ja
2481;Lycksele;Knaftens skola;Ja;Ja;Ja
2481;Lycksele;Kristinebergsskolan;Ja;Ja;Ja
2481;Lycksele;Norrängsskolan;Ja;Ja;Ja
2481;Lycksele;Rusksele skola;Ja;Ja;Ja
2481;Lycksele;Södermalmsskolan;Ja;Ja;Ja
2481;Lycksele;Umgransele skola;Ja;Ja;Ja
2482;Skellefteå;Auraskolan;Ja;Ja;Ja
2482;Skellefteå;Bergsbyskolan;Ja;Ja;Ja
2482;Skellefteå;Björnåkersskolan;Ja;Ja;Ja
2482;Skellefteå;Bruksskolan;Ja;Ja;Ja
2482;Skellefteå;Bygdsiljumsskolan;Ja;Ja;Ja
2482;Skellefteå;Drängsmarksskolan;Ja;Ja;Ja
2482;Skellefteå;Ersmarksskolan;Ja;Ja;Ja
2482;Skellefteå;Floraskolan;Ja;Ja;Ja
2482;Skellefteå;Furuskolan;Ja;Ja;Ja
2482;Skellefteå;Gummarksskolan;Ja;Ja;Ja
2482;Skellefteå;Hjoggböleskolan;Ja;Ja;Ja
2482;Skellefteå;Internationella Engelska Skolan Skellefteå;Ja;Ja;Ja
2482;Skellefteå;Kusmarksskolan;Ja;Ja;Ja
2482;Skellefteå;Lövångersskolan;Ja;Ja;Ja
2482;Skellefteå;Medleskolan;Ja;Ja;Ja
2482;Skellefteå;Ostviksskolan;Ja;Ja;Ja
2482;Skellefteå;Skråmträskskolan;Ja;Ja;Ja
2482;Skellefteå;Stackgrönnanskolan;Ja;Ja;Ja
2482;Skellefteå;Sunnanåskolan;Ja;Ja;Ja
2482;Skellefteå;Tuböleskolan;Ja;Ja;Ja
2482;Skellefteå;Yttre Ursviksskolan;Ja;Ja;Ja
2505;Arvidsjaur;Parkskolan;Ja;Ja;Ja
2505;Arvidsjaur;Tallbackaskolan;Ja;Ja;Ja
2506;Arjeplog;Silverskolan;Ja;Ja;Ja
2510;Jokkmokk;Porjus skola;Ja;Ja;Ja
2510;Jokkmokk;Vuollerims Centralskola;Ja;Ja;Ja
2510;Jokkmokk;Västra skolan;Ja;Ja;Ja
2513;Överkalix;Åkerskolan;Ja;Ja;Ja
2513;Överkalix;Överkalix Friskola;Ja;Ja;Ja
2514;Kalix;Centrumskolan;Ja;Ja;Ja
2514;Kalix;Djuptjärnsskolan;Ja;Ja;Ja
2514;Kalix;Innanbäckens skola;Ja;Ja;Ja
2514;Kalix;Norrskenet Kalix;Ja;Ja;Ja
2514;Kalix;Näsbyskolan;Ja;Ja;Ja
2514;Kalix;Sangis skola;Ja;Ja;Ja
2514;Kalix;Töre skola;Ja;Ja;Ja
2514;Kalix;Ytterbyns skola;Ja;Ja;Ja
2518;Övertorneå;Hietaniemi Friskoleförening;Ja;Ja;Ja
2518;Övertorneå;Svanstein skola Diamanten;Ja;Ja;Ja
2518;Övertorneå;Svarträvens skola F-3;Ja;Ja;Ja
2521;Pajala;Gårdbyskolan;Ja;Ja;Ja
2521;Pajala;Kangos Kultur- o ekologiskola;Ja;Ja;Ja
2521;Pajala;Sattajärvi skola;Ja;Ja;Ja
2521;Pajala;Smedskolan;Ja;Ja;Ja
2521;Pajala;Tärendö Centralskola;Ja;Ja;Ja
2523;Gällivare;Emmaskolan F-6;Ja;Ja;Ja
2523;Gällivare;Hakkas Centralskola;Ja;Ja;Ja
2523;Gällivare;Hedskolan;Ja;Ja;Ja
2523;Gällivare;Mariaskolan F-6;Ja;Ja;Ja
2523;Gällivare;Myranskolan LM;Ja;Ja;Ja
2523;Gällivare;Puoltikasvaara skola F-6;Ja;Ja;Ja
2523;Gällivare;Tallbackaskolan L;Ja;Ja;Ja
2560;Älvsbyn;Knut Lundmarkskolan;Ja;Ja;Ja
2560;Älvsbyn;Parkskolan;Ja;Ja;Ja
2560;Älvsbyn;Vidselskolan;Ja;Ja;Ja
2560;Älvsbyn;Vistträskskolan;Ja;Ja;Ja
2580;Luleå;Alviksskolan;Ja;Ja;Ja
2580;Luleå;Antnässkolan;Ja;Ja;Ja
2580;Luleå;Avanskolan;Ja;Ja;Ja
2580;Luleå;Benzeliusskolan;Ja;Ja;Ja
2580;Luleå;Boskataskolan;Ja;Ja;Ja
2580;Luleå;Ersnässkolan;Ja;Ja;Ja
2580;Luleå;Furuparksskolan 0-3;Ja;Ja;Ja
2580;Luleå;Hedskolan;Ja;Ja;Ja
2580;Luleå;Klöverträskskolan;Ja;Ja;Ja
2580;Luleå;Mandaskolan;Ja;Ja;Ja
2580;Luleå;Mariebergsskolan;Ja;Ja;Ja
2580;Luleå;Montessoriskolan;Ja;Ja;Ja
2580;Luleå;Måttsundsskolan;Ja;Ja;Ja
2580;Luleå;Norrskenet Luleå;Ja;Ja;Ja
2580;Luleå;Nya Läroverket;Ja;Ja;Ja
2580;Luleå;Nya Läroverket Bergnäset;Ja;Ja;Ja
2580;Luleå;Nya Läroverket Svartöstaden;Ja;Ja;Ja
2580;Luleå;Ormbergsskolan;Ja;Ja;Ja
2580;Luleå;Persöskolan;Ja;Ja;Ja
2580;Luleå;Porsöskolan;Ja;Ja;Ja
2580;Luleå;Rutviksskolan 0-6;Ja;Ja;Ja
2580;Luleå;Råneskolan 0-6;Ja;Ja;Ja
2580;Luleå;Sunderbyskolan 0-3;Ja;Ja;Ja
2580;Luleå;Svedjeskolan;Ja;Ja;Ja
2580;Luleå;Tallkronanskolan 0-6;Ja;Ja;Ja
2580;Luleå;Tunaskolan 0-3;Ja;Ja;Ja
2580;Luleå;Ängskolan;Ja;Ja;Ja
2580;Luleå;Öhemsskolan;Ja;Ja;Ja
2580;Luleå;Örnässkolan 0-6;Ja;Ja;Ja
2580;Luleå;Östra Skolan 0-3;Ja;Ja;Ja
2581;Piteå;Backeskolan;Ja;Ja;Ja
